Instance,Feature,LocX,LocY,Checkin
D,1135,116.33316,39.928931,
D,1136,116.366981,40.05451,
D,1137,116.352963,40.012362,
D,1138,116.352963,40.012362,
D,1139,116.352963,40.012362,
D,1140,116.352963,40.012362,
D,1141,116.354639,40.007604,
D,1142,116.351625,40.000141,
D,1143,116.352068,40.001358,
D,1144,116.369113,39.979186,
D,1145,116.372025,39.977875,
D,1146,116.372025,39.977875,
D,1147,116.353103,39.977421,
D,1148,116.344439,39.976927,
D,1149,116.344439,39.976927,
D,1150,116.344439,39.976927,
D,1151,116.344439,39.976927,
D,1152,116.344439,39.976927,
D,1153,116.344439,39.976927,
D,1154,116.353103,39.977421,
D,1155,116.353103,39.977421,
D,1156,116.353103,39.977421,
D,1157,116.353103,39.977421,
D,1158,116.353103,39.977421,
D,1159,116.353103,39.977421,
D,1160,116.353103,39.977421,
D,1161,116.353103,39.977421,
D,1162,116.353103,39.977421,
D,1163,116.353103,39.977421,
D,1164,116.353103,39.977421,
D,1165,116.353103,39.977421,
D,1166,116.353103,39.977421,
D,1167,116.359431,39.981263,
D,1168,116.354859,39.978496,
D,1169,116.332689,39.983064,
D,1170,116.332689,39.983064,
D,1171,116.332689,39.983064,
D,1172,116.332689,39.983064,
D,1173,116.332689,39.983064,
D,1174,116.332689,39.983064,
D,1175,116.332689,39.983064,
D,1176,116.332689,39.983064,
D,1177,116.332689,39.983064,
D,1178,116.332689,39.983064,
D,1179,116.332689,39.983064,
D,1180,116.332689,39.983064,
D,1181,116.332689,39.983064,
D,1182,116.332689,39.983064,
D,1183,116.332689,39.983064,
D,1184,116.332689,39.983064,
D,1185,116.332689,39.983064,
D,1186,116.332689,39.983064,
D,1187,116.332689,39.983064,
D,1188,116.332689,39.983064,
D,1189,116.332689,39.983064,
D,1190,116.332689,39.983064,
D,1191,116.332689,39.983064,
D,1192,116.332689,39.983064,
D,1193,116.332689,39.983064,
D,1194,116.332689,39.983064,
D,1195,116.334045,39.984584,
D,1196,116.334045,39.984584,
D,1197,116.334045,39.984584,
D,1198,116.334045,39.984584,
D,1199,116.334045,39.984584,
D,1200,116.334045,39.984584,
D,1201,116.334045,39.984584,
D,1202,116.334045,39.984584,
D,1203,116.334045,39.984584,
D,1204,116.334045,39.984584,
D,1205,116.334045,39.984584,
D,1206,116.334045,39.984584,
D,1207,116.334045,39.984584,
D,1208,116.334045,39.984584,
D,1209,116.334045,39.984584,
D,1210,116.334045,39.984584,
D,1211,116.334045,39.984584,
D,1212,116.334045,39.984584,
D,1213,116.334045,39.984584,
D,1214,116.334045,39.984584,
D,1215,116.334045,39.984584,
D,1216,116.334045,39.984584,
D,1217,116.334045,39.984584,
D,1218,116.334045,39.984584,
D,1219,116.334045,39.984584,
D,1220,116.334045,39.984584,
D,1221,116.334045,39.984584,
D,1222,116.338722,39.979002,
D,1223,116.338316,39.978804,
D,1224,116.334005,39.985004,
D,1225,116.346415,39.976047,
D,1226,116.325353,39.945436,
D,1227,116.323704,39.947066,
D,1228,116.2411,39.954529,
D,1229,116.248154,39.950984,
D,1230,116.248293,39.951488,
D,1231,116.252177,39.948896,
D,1232,116.316458,39.910973,
D,1233,116.322867,39.906763,
D,1234,116.304649,39.916917,
D,1235,116.304649,39.916917,
D,1236,116.323624,39.90698,
D,1237,116.294945,39.922871,
D,1238,116.294945,39.922871,
D,1239,116.294945,39.922871,
D,1240,116.294945,39.922871,
D,1241,116.326594,39.98267,
D,1242,116.326594,39.98267,
D,1243,116.326594,39.98267,
D,1244,116.326594,39.98267,
D,1245,116.326594,39.98267,
D,1246,116.326594,39.98267,
D,1247,116.326594,39.98267,
D,1248,116.326594,39.98267,
D,1249,116.326594,39.98267,
D,1250,116.326594,39.98267,
D,1251,116.326594,39.98267,
D,1252,116.326594,39.98267,
D,1253,116.326594,39.98267,
D,1254,116.315445,39.983409,
D,1255,116.315445,39.983409,
D,1256,116.315445,39.983409,
D,1257,116.315445,39.983409,
D,1258,116.314366,39.983857,
D,1259,116.314366,39.983857,
D,1260,116.314366,39.983857,
D,1261,116.314366,39.983857,
D,1262,116.314366,39.983857,
D,1263,116.313166,39.984598,
D,1264,116.313166,39.984598,
D,1265,116.313166,39.984598,
D,1266,116.313166,39.984598,
D,1267,116.313166,39.984598,
D,1268,116.311775,39.983687,
D,1269,116.310032,39.984396,
D,1270,116.310032,39.984396,
D,1271,116.310032,39.984396,
D,1272,116.306742,39.984474,
D,1273,116.305296,39.983163,
D,1274,116.304563,39.984221,
D,1275,116.304563,39.984221,
D,1276,116.304563,39.984221,
D,1277,116.304563,39.984221,
D,1278,116.304563,39.984221,
D,1279,116.304563,39.984221,
D,1280,116.304563,39.984221,
D,1281,116.304563,39.984221,
D,1282,116.304563,39.984221,
D,1283,116.317226,39.983584,
D,1284,116.317226,39.983584,
D,1285,116.317226,39.983584,
D,1286,116.317226,39.983584,
D,1287,116.317226,39.983584,
D,1288,116.317226,39.983584,
D,1289,116.317786,39.983534,
D,1290,116.317786,39.983534,
D,1291,116.317786,39.983534,
D,1292,116.317786,39.983534,
D,1293,116.317786,39.983534,
D,1294,116.317786,39.983534,
D,1295,116.314098,39.986783,
D,1296,116.31251,39.986717,
D,1297,116.315088,39.987845,
D,1298,116.315088,39.987845,
D,1299,116.315088,39.987845,
D,1300,116.303656,39.986046,
D,1301,116.331329,39.980827,
D,1302,116.31531,39.9822,
D,1303,116.31531,39.9822,
D,1304,116.31531,39.9822,
D,1305,116.31531,39.9822,
D,1306,116.311755,39.979725,
D,1307,116.311755,39.979725,
D,1308,116.311755,39.979725,
D,1309,116.311755,39.979725,
D,1310,116.311755,39.979725,
D,1311,116.311755,39.979725,
D,1312,116.311755,39.979725,
D,1313,116.311755,39.979725,
D,1314,116.311755,39.979725,
D,1315,116.311755,39.979725,
D,1316,116.306446,39.978331,
D,1317,116.306446,39.978331,
D,1318,116.306446,39.978331,
D,1319,116.306446,39.978331,
D,1320,116.306446,39.978331,
D,1321,116.306446,39.978331,
D,1322,116.306446,39.978331,
D,1323,116.306446,39.978331,
D,1324,116.3079,39.978658,
D,1325,116.3079,39.978658,
D,1326,116.3079,39.978658,
D,1327,116.3079,39.978658,
D,1328,116.30776,39.982093,
D,1329,116.30776,39.982093,
D,1330,116.30776,39.982093,
D,1331,116.30776,39.982093,
D,1332,116.30776,39.982093,
D,1333,116.30776,39.982093,
D,1334,116.30776,39.982093,
D,1335,116.30776,39.982093,
D,1336,116.30776,39.982093,
D,1337,116.30776,39.982093,
D,1338,116.30776,39.982093,
D,1339,116.30776,39.982093,
D,1340,116.30776,39.982093,
D,1341,116.30776,39.982093,
D,1342,116.30776,39.982093,
D,1343,116.30776,39.982093,
D,1344,116.307237,39.982095,
D,1345,116.307237,39.982095,
D,1346,116.307237,39.982095,
D,1347,116.307237,39.982095,
D,1348,116.307237,39.982095,
D,1349,116.307237,39.982095,
D,1350,116.307237,39.982095,
D,1351,116.307237,39.982095,
D,1352,116.307237,39.982095,
D,1353,116.306355,39.981853,
D,1354,116.306355,39.981853,
D,1355,116.306355,39.981853,
D,1356,116.306355,39.981853,
D,1357,116.306355,39.981853,
D,1358,116.306355,39.981853,
D,1359,116.306355,39.981853,
D,1360,116.317175,39.981687,
D,1361,116.317175,39.981687,
D,1362,116.317256,39.981249,
D,1363,116.317256,39.981249,
D,1364,116.351093,40.020012,
D,1365,116.351093,40.020012,
D,1366,116.35118,40.019585,
D,1367,116.366109,39.994091,
D,1368,116.329799,39.908632,
D,1369,116.25706,39.950445,
D,1370,116.366115,39.98885,
D,1371,116.364771,39.990308,
D,1372,116.364771,39.990308,
D,1373,116.345812,39.989736,
D,1374,116.345586,39.989168,
D,1375,116.338758,39.98947,
D,1376,116.367461,39.989439,
D,1377,116.2216,39.994261,
D,1378,116.207896,39.995387,
D,1379,116.198623,39.995198,
D,1380,116.356127,39.995331,
D,1381,116.364638,39.994162,
D,1382,116.364638,39.994162,
D,1383,116.364638,39.994162,
D,1384,116.364638,39.994162,
D,1385,116.364638,39.994162,
D,1386,116.364638,39.994162,
D,1387,116.364638,39.994162,
D,1388,116.364638,39.994162,
D,1389,116.364638,39.994162,
D,1390,116.364638,39.994162,
D,1391,116.315977,39.994344,
D,1392,116.331868,39.995164,
D,1393,116.32932,39.995341,
D,1394,116.32932,39.995341,
D,1395,116.32932,39.995341,
D,1396,116.32932,39.995341,
D,1397,116.32932,39.995341,
D,1398,116.32932,39.995341,
D,1399,116.32932,39.995341,
D,1400,116.32932,39.995341,
D,1401,116.32932,39.995341,
D,1402,116.32932,39.995341,
D,1403,116.32932,39.995341,
D,1404,116.32932,39.995341,
D,1405,116.32932,39.995341,
D,1406,116.32932,39.995341,
D,1407,116.32932,39.995341,
D,1408,116.32932,39.995341,
D,1409,116.32932,39.995341,
D,1410,116.32932,39.995341,
D,1411,116.32932,39.995341,
D,1412,116.32932,39.995341,
D,1413,116.32932,39.995341,
D,1414,116.329569,39.994084,
D,1415,116.330381,39.99396,
D,1416,116.330381,39.99396,
D,1417,116.330381,39.99396,
D,1418,116.330381,39.99396,
D,1419,116.330381,39.99396,
D,1420,116.330381,39.99396,
D,1421,116.330381,39.99396,
D,1422,116.330381,39.99396,
D,1423,116.330381,39.99396,
D,1424,116.334857,39.9949,
D,1425,116.366109,39.994091,
D,1426,116.366109,39.994091,
D,1427,116.366109,39.994091,
D,1428,116.366109,39.994091,
D,1429,116.366109,39.994091,
D,1430,116.366109,39.994091,
D,1431,116.366109,39.994091,
D,1432,116.366109,39.994091,
D,1433,116.366109,39.994091,
D,1434,116.366109,39.994091,
D,1435,116.366109,39.994091,
D,1436,116.366109,39.994091,
D,1437,116.366109,39.994091,
D,1438,116.366109,39.994091,
D,1439,116.366109,39.994091,
D,1440,116.366109,39.994091,
D,1441,116.3711,39.994281,
D,1442,116.337129,39.994841,
D,1443,116.335659,39.994655,
D,1444,116.353902,40.01107,
D,1445,116.352963,40.012362,
D,1446,116.352963,40.012362,
D,1447,116.352963,40.012362,
D,1448,116.352963,40.012362,
D,1449,116.352963,40.012362,
D,1450,116.352963,40.012362,
D,1451,116.352963,40.012362,
D,1452,116.352963,40.012362,
D,1453,116.352963,40.012362,
D,1454,116.352963,40.012362,
D,1455,116.352963,40.012362,
D,1456,116.352963,40.012362,
D,1457,116.352963,40.012362,
D,1458,116.352963,40.012362,
D,1459,116.352963,40.012362,
D,1460,116.352963,40.012362,
D,1461,116.352963,40.012362,
D,1462,116.352963,40.012362,
D,1463,116.353182,40.01631,
D,1464,116.353182,40.01631,
D,1465,116.353182,40.01631,
D,1466,116.353182,40.01631,
D,1467,116.353182,40.01631,
D,1468,116.353182,40.01631,
D,1469,116.353719,40.01576,
D,1470,116.353719,40.01576,
D,1471,116.353719,40.01576,
D,1472,116.353719,40.01576,
D,1473,116.353719,40.01576,
D,1474,116.350194,40.013023,
D,1475,116.345038,40.011396,
D,1476,116.264699,40.016053,
D,1477,116.287092,40.016577,
D,1478,116.282133,40.014883,
D,1479,116.357003,40.015028,
D,1480,116.305122,40.0154,
D,1481,116.310796,40.016883,
D,1482,116.323755,39.959334,
D,1483,116.323755,39.959334,
D,1484,116.323755,39.959334,
D,1485,116.327733,39.957576,
D,1486,116.327255,39.958563,
D,1487,116.326258,39.958577,
D,1488,116.350087,39.945742,
D,1489,116.350087,39.945742,
D,1490,116.350087,39.945742,
D,1491,116.350087,39.945742,
D,1492,116.350087,39.945742,
D,1493,116.350087,39.945742,
D,1494,116.342167,39.947848,
D,1495,116.342167,39.947848,
D,1496,116.322548,39.95836,
D,1497,116.322548,39.95836,
D,1498,116.321989,39.960896,
D,1499,116.321989,39.960896,
D,1500,116.321989,39.960896,
D,1501,116.321989,39.960896,
D,1502,116.337462,39.950591,
D,1503,116.334312,39.951891,
D,1504,116.335236,39.953194,
D,1505,116.335236,39.953194,
D,1506,116.335236,39.953194,
D,1507,116.335236,39.953194,
D,1508,116.335236,39.953194,
D,1509,116.335111,39.953928,
D,1510,116.335111,39.953928,
D,1511,116.335111,39.953928,
D,1512,116.335111,39.953928,
D,1513,116.335111,39.953928,
D,1514,116.335111,39.953928,
D,1515,116.335109,39.953926,
D,1516,116.350049,39.943743,
D,1517,116.14136,40.053137,
D,1518,116.182354,40.125781,
D,1519,116.223225,39.991682,
D,1520,116.321964,39.932916,
D,1521,116.321964,39.932916,
D,1522,116.313669,39.939269,
D,1523,116.314617,39.938382,
D,1524,116.313669,39.939269,
D,1525,116.313669,39.939269,
D,1526,116.313669,39.939269,
D,1527,116.313669,39.939269,
D,1528,116.313669,39.939269,
D,1529,116.313669,39.939269,
D,1530,116.313669,39.939269,
D,1531,116.313669,39.939269,
D,1532,116.313669,39.939269,
D,1533,116.313669,39.939269,
D,1534,116.313669,39.939269,
D,1535,116.313669,39.939269,
D,1536,116.330491,39.928374,
D,1537,116.333304,39.927512,
D,1538,116.333304,39.927512,
D,1539,116.333304,39.927512,
D,1540,116.333304,39.927512,
D,1541,116.333304,39.927512,
D,1542,116.333304,39.927512,
D,1543,116.333304,39.927512,
D,1544,116.333304,39.927512,
D,1545,116.27925,39.959705,
D,1546,116.27925,39.959705,
D,1547,116.27925,39.959705,
D,1548,116.27925,39.959705,
D,1549,116.298269,39.947218,
D,1550,116.298269,39.947218,
D,1551,116.298269,39.947218,
D,1552,116.298269,39.947218,
D,1553,116.298269,39.947218,
D,1554,116.298269,39.947218,
D,1555,116.298269,39.947218,
D,1556,116.298269,39.947218,
D,1557,116.303362,39.94527,
D,1558,116.258202,39.970744,
D,1559,116.340792,39.966635,
D,1560,116.340792,39.966635,
D,1561,116.340792,39.966635,
D,1562,116.340792,39.966635,
D,1563,116.340792,39.966635,
D,1564,116.340792,39.966635,
D,1565,116.340792,39.966635,
D,1566,116.340792,39.966635,
D,1567,116.340792,39.966635,
D,1568,116.340792,39.966635,
D,1569,116.340792,39.966635,
D,1570,116.340792,39.966635,
D,1571,116.341045,39.966644,
D,1572,116.331949,39.977073,
D,1573,116.331949,39.977073,
D,1574,116.331949,39.977073,
D,1575,116.331949,39.977073,
D,1576,116.331949,39.977073,
D,1577,116.331949,39.977073,
D,1578,116.334543,39.977841,
D,1579,116.336974,39.977294,
D,1580,116.336541,39.977828,
D,1581,116.336541,39.977828,
D,1582,116.336541,39.977828,
D,1583,116.336541,39.977828,
D,1584,116.336541,39.977828,
D,1585,116.336541,39.977828,
D,1586,116.336541,39.977828,
D,1587,116.336541,39.977828,
D,1588,116.339426,39.974822,
D,1589,116.339426,39.974822,
D,1590,116.335716,39.975979,
D,1591,116.335716,39.975979,
D,1592,116.335716,39.975979,
D,1593,116.335716,39.975979,
D,1594,116.335716,39.975979,
D,1595,116.335716,39.975979,
D,1596,116.336125,39.975978,
D,1597,116.345149,39.973996,
D,1598,116.345149,39.973996,
D,1599,116.345149,39.973996,
D,1600,116.345149,39.973996,
D,1601,116.345149,39.973996,
D,1602,116.345149,39.973996,
D,1603,116.345149,39.973996,
D,1604,116.345149,39.973996,
D,1605,116.345149,39.973996,
D,1606,116.345149,39.973996,
D,1607,116.345149,39.973996,
D,1608,116.345149,39.973996,
D,1609,116.345149,39.973996,
D,1610,116.345149,39.973996,
D,1611,116.345149,39.973996,
D,1612,116.345149,39.973996,
D,1613,116.338629,39.975198,
D,1614,116.338629,39.975198,
D,1615,116.338629,39.975198,
D,1616,116.338629,39.975198,
D,1617,116.338629,39.975198,
D,1618,116.338629,39.975198,
D,1619,116.338629,39.975198,
D,1620,116.338629,39.975198,
D,1621,116.338629,39.975198,
D,1622,116.338629,39.975198,
D,1623,116.338633,39.975,
D,1624,116.338633,39.975,
D,1625,116.338633,39.975,
D,1626,116.338633,39.975,
D,1627,116.339426,39.974822,
D,1628,116.339426,39.974822,
D,1629,116.339426,39.974822,
D,1630,116.339426,39.974822,
D,1631,116.339426,39.974822,
D,1632,116.339426,39.974822,
D,1633,116.339426,39.974822,
D,1634,116.339426,39.974822,
D,1635,116.339426,39.974822,
D,1636,116.339426,39.974822,
D,1637,116.339426,39.974822,
D,1638,116.339426,39.974822,
D,1639,116.339426,39.974822,
D,1640,116.339426,39.974822,
D,1641,116.339426,39.974822,
D,1642,116.339426,39.974822,
D,1643,116.339426,39.974822,
D,1644,116.339426,39.974822,
D,1645,116.339426,39.974822,
D,1646,116.339426,39.974822,
D,1647,116.339426,39.974822,
D,1648,116.339426,39.974822,
D,1649,116.339426,39.974822,
D,1650,116.339426,39.974822,
D,1651,116.339426,39.974822,
D,1652,116.339426,39.974822,
D,1653,116.339426,39.974822,
D,1654,116.339426,39.974822,
D,1655,116.339426,39.974822,
D,1656,116.339426,39.974822,
D,1657,116.339426,39.974822,
D,1658,116.339426,39.974822,
D,1659,116.339426,39.974822,
D,1660,116.333393,39.974518,
D,1661,116.333531,39.96937,
D,1662,116.333531,39.96937,
D,1663,116.333531,39.96937,
D,1664,116.333531,39.96937,
D,1665,116.333531,39.96937,
D,1666,116.333531,39.96937,
D,1667,116.251112,39.946819,
D,1668,116.349652,39.947053,
D,1669,116.342167,39.947848,
D,1670,116.342167,39.947848,
D,1671,116.342167,39.947848,
D,1672,116.342167,39.947848,
D,1673,116.298269,39.947218,
D,1674,116.298269,39.947218,
D,1675,116.292315,39.947203,
D,1676,116.323704,39.947066,
D,1677,116.323704,39.947066,
D,1678,116.323704,39.947066,
D,1679,116.323704,39.947066,
D,1680,116.323704,39.947066,
D,1681,116.323704,39.947066,
D,1682,116.323704,39.947066,
D,1683,116.337341,39.94771,
D,1684,116.329631,39.96545,
D,1685,116.308191,39.96574,
D,1686,116.308191,39.96574,
D,1687,116.321347,39.965038,
D,1688,116.320667,39.965038,
D,1689,116.320667,39.965038,
D,1690,116.320667,39.965038,
D,1691,116.307144,39.965284,
D,1692,116.320793,39.898416,
D,1693,116.30972,39.900924,
D,1694,116.272974,39.899174,
D,1695,116.274934,39.899921,
D,1696,116.274934,39.899921,
D,1697,116.274934,39.899921,
D,1698,116.274934,39.899921,
D,1699,116.274934,39.899921,
D,1700,116.215679,39.991823,
D,1701,116.330039,39.991927,
D,1702,116.368728,39.991353,
D,1703,116.368728,39.991353,
D,1704,116.368728,39.991353,
D,1705,116.368728,39.991353,
D,1706,116.368728,39.991353,
D,1707,116.368728,39.991353,
D,1708,116.368728,39.991353,
D,1709,116.368728,39.991353,
D,1710,116.368728,39.991353,
D,1711,116.368728,39.991353,
D,1712,116.368728,39.991353,
D,1713,116.368728,39.991353,
D,1714,116.368728,39.991353,
D,1715,116.368728,39.991353,
D,1716,116.368728,39.991353,
D,1717,116.368728,39.991353,
D,1718,116.368728,39.991353,
D,1719,116.368728,39.991353,
D,1720,116.368728,39.991353,
D,1721,116.368728,39.991353,
D,1722,116.368728,39.991353,
D,1723,116.324596,39.990797,
D,1724,116.338949,39.991914,
D,1725,116.338942,39.991922,
D,1726,116.338942,39.991922,
D,1727,116.357463,39.991689,
D,1728,116.245203,39.948503,
D,1729,116.226791,39.949076,
D,1730,116.232513,39.948475,
D,1731,116.252269,39.949783,
D,1732,116.252163,39.948807,
D,1733,116.348059,39.949246,
D,1734,116.323469,39.949012,
D,1735,116.323469,39.949012,
D,1736,116.323469,39.949012,
D,1737,116.323469,39.949012,
D,1738,116.325105,39.94858,
D,1739,116.325105,39.94858,
D,1740,116.325105,39.94858,
D,1741,116.325105,39.94858,
D,1742,116.325105,39.94858,
D,1743,116.325105,39.94858,
D,1744,116.325105,39.94858,
D,1745,116.325105,39.94858,
D,1746,116.325105,39.94858,
D,1747,116.325105,39.94858,
D,1748,116.325105,39.94858,
D,1749,116.325105,39.94858,
D,1750,116.325105,39.94858,
D,1751,116.325105,39.94858,
D,1752,116.325105,39.94858,
D,1753,116.325105,39.94858,
D,1754,116.325105,39.94858,
D,1755,116.325105,39.94858,
D,1756,116.325105,39.94858,
D,1757,116.325105,39.94858,
D,1758,116.325105,39.94858,
D,1759,116.325105,39.94858,
D,1760,116.325105,39.94858,
D,1761,116.325105,39.94858,
D,1762,116.325105,39.94858,
D,1763,116.325105,39.94858,
D,1764,116.325105,39.94858,
D,1765,116.325105,39.94858,
D,1766,116.325105,39.94858,
D,1767,116.325105,39.94858,
D,1768,116.325105,39.94858,
D,1769,116.325105,39.94858,
D,1770,116.324662,39.950069,
D,1771,116.336774,39.949973,
D,1772,116.308688,39.948667,
D,1773,116.308688,39.948667,
D,1774,116.308688,39.948667,
D,1775,116.308688,39.948667,
D,1776,116.262139,39.949578,
D,1777,116.259919,39.949306,
D,1778,116.259913,39.949274,
D,1779,116.325105,39.94858,
D,1780,116.325105,39.94858,
D,1781,116.325105,39.94858,
D,1782,116.325105,39.94858,
D,1783,116.290869,39.949351,
D,1784,116.258152,39.949379,
D,1785,116.291635,39.94875,
D,1786,116.330025,39.909134,
D,1787,116.329852,39.909135,
D,1788,116.2972,39.913147,
D,1789,116.300825,39.91009,
D,1790,116.300141,39.910907,
D,1791,116.298952,39.910928,
D,1792,116.306668,39.909203,
D,1793,116.303697,39.90826,
D,1794,116.303697,39.90826,
D,1795,116.303697,39.90826,
D,1796,116.303697,39.90826,
D,1797,116.303697,39.90826,
D,1798,116.303697,39.90826,
D,1799,116.303697,39.90826,
D,1800,116.303697,39.90826,
D,1801,116.303697,39.90826,
D,1802,116.303697,39.90826,
D,1803,116.303697,39.90826,
D,1804,116.300365,39.907948,
D,1805,116.293544,39.907954,
D,1806,116.293544,39.907954,
D,1807,116.293544,39.907954,
D,1808,116.291521,39.909148,
D,1809,116.287477,39.908157,
D,1810,116.287477,39.908157,
D,1811,116.267472,39.911382,
D,1812,116.256915,39.913548,
D,1813,116.30652,39.909088,
D,1814,116.332513,39.910518,
D,1815,116.230537,39.953607,
D,1816,116.238608,39.954002,
D,1817,116.229514,39.953591,
D,1818,116.238979,39.9537,
D,1819,116.235187,39.954274,
D,1820,116.220131,39.953661,
D,1821,116.354225,39.95379,
D,1822,116.321206,39.95419,
D,1823,116.32172,39.954065,
D,1824,116.32172,39.954065,
D,1825,116.32172,39.954065,
D,1826,116.32172,39.954065,
D,1827,116.32172,39.954065,
D,1828,116.32172,39.954065,
D,1829,116.32172,39.954065,
D,1830,116.32172,39.954065,
D,1831,116.32172,39.954065,
D,1832,116.32172,39.954065,
D,1833,116.32172,39.954065,
D,1834,116.32172,39.954065,
D,1835,116.32172,39.954065,
D,1836,116.32172,39.954065,
D,1837,116.32172,39.954065,
D,1838,116.32172,39.954065,
D,1839,116.32172,39.954065,
D,1840,116.32172,39.954065,
D,1841,116.32172,39.954065,
D,1842,116.32172,39.954065,
D,1843,116.32172,39.954065,
D,1844,116.32172,39.954065,
D,1845,116.32172,39.954065,
D,1846,116.32172,39.954065,
D,1847,116.32172,39.954065,
D,1848,116.32172,39.954065,
D,1849,116.32172,39.954065,
D,1850,116.32172,39.954065,
D,1851,116.32172,39.954065,
D,1852,116.32172,39.954065,
D,1853,116.32172,39.954065,
D,1854,116.32172,39.954065,
D,1855,116.32172,39.954065,
D,1856,116.32172,39.954065,
D,1857,116.32172,39.954065,
D,1858,116.32172,39.954065,
D,1859,116.32172,39.954065,
D,1860,116.32172,39.954065,
D,1861,116.32172,39.954065,
D,1862,116.32172,39.954065,
D,1863,116.32172,39.954065,
D,1864,116.32172,39.954065,
D,1865,116.32172,39.954065,
D,1866,116.32172,39.954065,
D,1867,116.32172,39.954065,
D,1868,116.32172,39.954065,
D,1869,116.32172,39.954065,
D,1870,116.32172,39.954065,
D,1871,116.32172,39.954065,
D,1872,116.32172,39.954065,
D,1873,116.32172,39.954065,
D,1874,116.32172,39.954065,
D,1875,116.32172,39.954065,
D,1876,116.32172,39.954065,
D,1877,116.32172,39.954065,
D,1878,116.32172,39.954065,
D,1879,116.32172,39.954065,
D,1880,116.335111,39.953928,
D,1881,116.335111,39.953928,
D,1882,116.335111,39.953928,
D,1883,116.335111,39.953928,
D,1884,116.335111,39.953928,
D,1885,116.335111,39.953928,
D,1886,116.335111,39.953928,
D,1887,116.335111,39.953928,
D,1888,116.335111,39.953928,
D,1889,116.335111,39.953928,
D,1890,116.335111,39.953928,
D,1891,116.335111,39.953928,
D,1892,116.335111,39.953928,
D,1893,116.335111,39.953928,
D,1894,116.335111,39.953928,
D,1895,116.335111,39.953928,
D,1896,116.335111,39.953928,
D,1897,116.324021,39.954139,
D,1898,116.324548,39.953663,
D,1899,116.324548,39.953663,
D,1900,116.324548,39.953663,
D,1901,116.324548,39.953663,
D,1902,116.324548,39.953663,
D,1903,116.32497,39.953802,
D,1904,116.32497,39.953802,
D,1905,116.32497,39.953802,
D,1906,116.32497,39.953802,
D,1907,116.32497,39.953802,
D,1908,116.32497,39.953802,
D,1909,116.308594,39.954205,
D,1910,116.335111,39.953928,
D,1911,116.335111,39.953928,
D,1912,116.335111,39.953928,
D,1913,116.335111,39.953928,
D,1914,116.335111,39.953928,
D,1915,116.335111,39.953928,
D,1916,116.335111,39.953928,
D,1917,116.335111,39.953928,
D,1918,116.335111,39.953928,
D,1919,116.32172,39.954065,
D,1920,116.333257,39.928499,
D,1921,116.332559,39.92893,
D,1922,116.332559,39.92893,
D,1923,116.332559,39.92893,
D,1924,116.33316,39.928931,
D,1925,116.33316,39.928931,
D,1926,116.33316,39.928931,
D,1927,116.33316,39.928931,
D,1928,116.33316,39.928931,
D,1929,116.333304,39.927512,
D,1930,116.333304,39.927512,
D,1931,116.333304,39.927512,
D,1932,116.333304,39.927512,
D,1933,116.333304,39.927512,
D,1934,116.333304,39.927512,
D,1935,116.333304,39.927512,
D,1936,116.333304,39.927512,
D,1937,116.333304,39.927512,
D,1938,116.3335,39.92561,
D,1939,116.333312,39.925051,
D,1940,116.295853,40.055988,
D,1941,116.293992,40.05041,
D,1942,116.286457,40.042174,
D,1943,116.295953,40.052233,
D,1944,116.290875,40.045182,
D,1945,116.376251,39.971015,
D,1946,116.349365,40.008187,
D,1947,116.334998,40.006013,
D,1948,116.356449,40.008352,
D,1949,116.220681,40.033021,
D,1950,116.350385,40.035296,
D,1951,116.366084,40.036161,
D,1952,116.334415,40.035767,
D,1953,116.334415,40.035767,
D,1954,116.347396,40.035401,
D,1955,116.377751,40.032169,
D,1956,116.377751,40.032169,
D,1957,116.282064,40.036112,
D,1958,116.357224,40.008998,
D,1959,116.352963,40.012362,
D,1960,116.352963,40.012362,
D,1961,116.352963,40.012362,
D,1962,116.352963,40.012362,
D,1963,116.352963,40.012362,
D,1964,116.352963,40.012362,
D,1965,116.352963,40.012362,
D,1966,116.352963,40.012362,
D,1967,116.352963,40.012362,
D,1968,116.352963,40.012362,
D,1969,116.352963,40.012362,
D,1970,116.352963,40.012362,
D,1971,116.352963,40.012362,
D,1972,116.352963,40.012362,
D,1973,116.352963,40.012362,
D,1974,116.352963,40.012362,
D,1975,116.352963,40.012362,
D,1976,116.352963,40.012362,
D,1977,116.352963,40.012362,
D,1978,116.352963,40.012362,
D,1979,116.352963,40.012362,
D,1980,116.352963,40.012362,
D,1981,116.352925,40.005972,
D,1982,116.344566,40.010403,
D,1983,116.265807,40.007667,
D,1984,116.268416,40.011855,
D,1985,116.356341,40.008319,
D,1986,116.25765,40.006086,
D,1987,116.334515,40.006004,
D,1988,116.355284,40.009125,
D,1989,116.354639,40.007604,
D,1990,116.354639,40.007604,
D,1991,116.349111,40.007421,
D,1992,116.363412,39.950186,
D,1993,116.363861,39.949936,
D,1994,116.380368,39.977079,
D,1995,116.377425,39.978754,
D,1996,116.372025,39.977875,
D,1997,116.372025,39.977875,
D,1998,116.372025,39.977875,
D,1999,116.372025,39.977875,
D,2000,116.372025,39.977875,
D,2001,116.372025,39.977875,
D,2002,116.372025,39.977875,
D,2003,116.372025,39.977875,
D,2004,116.372025,39.977875,
D,2005,116.372025,39.977875,
D,2006,116.372025,39.977875,
D,2007,116.372025,39.977875,
